ID;NUMCENS;Ejercicio;Fecha_Alta_Baja;Estado
187048;340;2005;2004-5-15;Alta
187049;343;2005;2004-4-01;Baja
187053;350;2005;2004-5-15;Alta
187055;353;2005;2004-4-01;Baja
187056;355;2005;2004-4-01;Baja
187057;356;2005;2004-5-15;Alta
187061;369;2005;2004-5-15;Alta
187062;370;2005;2004-5-15;Alta
187063;371;2005;2004-5-15;Alta
187064;372;2005;2004-4-01;Baja
187065;373;2005;2004-5-15;Alta
187066;374;2005;2004-5-15;Alta
187068;376;2005;2004-5-15;Alta
187072;380;2005;2004-5-15;Alta
187073;381;2005;2004-5-15;Alta
187074;382;2005;2004-5-15;Alta
187075;383;2005;2004-5-15;Alta
187076;384;2005;2004-5-15;Alta
187078;386;2005;2004-4-01;Baja
187080;388;2005;2004-5-15;Alta
187081;389;2005;2004-5-15;Alta
187082;390;2005;2004-5-15;Alta
187083;391;2005;2004-5-15;Alta
187084;392;2005;2004-5-15;Alta
187085;393;2005;2004-5-15;Alta
187086;394;2005;2004-5-15;Alta
187089;397;2005;2004-5-15;Alta
187092;401;2005;2004-5-15;Alta
187093;402;2005;2004-5-15;Alta
187095;406;2005;2004-5-15;Alta
187096;407;2005;2004-5-15;Alta
187097;408;2005;2004-5-15;Alta
187099;411;2005;2004-5-15;Alta
187100;413;2005;2004-5-15;Alta
187104;417;2005;2004-4-01;Baja
187105;419;2005;2004-5-15;Alta
187107;421;2005;2004-5-15;Alta
187108;423;2005;2004-5-15;Alta
187115;435;2005;2004-4-01;Baja
187116;436;2005;2004-5-15;Alta
187122;445;2005;2004-5-15;Alta
187131;458;2005;2004-4-01;Baja
187157;512;2005;2004-5-15;Alta
187159;519;2005;2004-4-01;Baja
187161;529;2005;2004-4-01;Baja
187167;537;2005;2004-4-01;Baja
187179;555;2005;2004-5-15;Alta
187208;595;2005;2004-5-15;Alta
187212;601;2005;2004-4-01;Baja
187229;620;2005;2004-4-01;Baja
187238;629;2005;2004-5-15;Alta
187239;630;2005;2004-5-15;Alta
187264;664;2005;2004-5-15;Alta
187309;1;2006;2005-5-15;Alta
187310;2;2006;2005-5-15;Alta
187315;8;2006;2005-5-15;Alta
187316;9;2006;2005-9-15;Alta
187317;10;2006;2005-5-15;Alta
187319;12;2006;2005-5-15;Alta
187321;14;2006;2005-5-15;Alta
187322;15;2006;2005-5-15;Alta
187323;16;2006;2005-5-15;Alta
187326;21;2006;2005-5-15;Alta
187327;22;2006;2005-4-01;Baja
187331;26;2006;2005-5-15;Alta
187333;28;2006;2005-4-01;Baja
187334;31;2006;2005-5-15;Alta
187335;32;2006;2005-5-15;Alta
187336;33;2006;2005-5-15;Alta
187337;34;2006;2005-4-01;Baja
187338;35;2006;2005-4-01;Baja
187339;36;2006;2005-4-01;Baja
187340;37;2006;2005-4-01;Baja
187341;38;2006;2005-5-15;Alta
187344;42;2006;2005-4-01;Baja
187346;44;2006;2005-5-15;Alta
187347;45;2006;2005-5-15;Alta
187348;46;2006;2005-5-15;Alta
187349;47;2006;2005-5-15;Alta
187351;50;2006;2005-5-15;Alta
187352;51;2006;2005-5-15;Alta
187353;52;2006;2005-5-15;Alta
187357;56;2006;2005-5-15;Alta
187358;57;2006;2005-5-15;Alta
187359;58;2006;2005-5-15;Alta
187360;59;2006;2005-5-15;Alta
187361;60;2006;2005-5-15;Alta
187364;64;2006;2005-5-15;Alta
187366;70;2006;2005-5-15;Alta
187368;74;2006;2005-5-15;Alta
187371;79;2006;2005-5-15;Alta
187374;82;2006;2005-5-15;Alta
187376;86;2006;2005-5-15;Alta
187377;87;2006;2005-5-15;Alta
187378;88;2006;2005-4-01;Baja
187381;92;2006;2005-5-15;Alta
187382;93;2006;2005-5-15;Alta
187383;94;2006;2005-5-15;Alta
187387;100;2006;2005-5-15;Alta
187388;103;2006;2005-5-15;Alta
187389;104;2006;2005-4-01;Baja
187394;112;2006;2005-5-15;Alta
187398;117;2006;2005-5-15;Alta
187399;119;2006;2005-5-15;Alta
187402;122;2006;2005-5-15;Alta
187404;126;2006;2005-4-01;Baja
187409;131;2006;2005-4-01;Baja
187413;135;2006;2005-5-15;Alta
187415;137;2006;2005-4-01;Baja
187417;141;2006;2005-5-15;Alta
187418;142;2006;2005-5-15;Alta
187419;144;2006;2005-5-15;Alta
187420;147;2006;2005-5-15;Alta
187422;150;2006;2005-5-15;Alta
187423;151;2006;2005-5-15;Alta
187427;158;2006;2005-5-15;Alta
187428;159;2006;2005-5-15;Alta
187438;176;2006;2005-5-15;Alta
187439;177;2006;2005-5-15;Alta
187441;181;2006;2005-5-15;Alta
187442;182;2006;2005-5-15;Alta
187443;183;2006;2005-5-15;Alta
187446;187;2006;2005-5-15;Alta
187448;192;2006;2005-5-15;Alta
187449;193;2006;2005-5-15;Alta
187450;194;2006;2005-4-01;Baja
187453;199;2006;2005-5-15;Alta
187454;200;2006;2005-5-15;Alta
187456;202;2006;2005-5-15;Alta
187457;203;2006;2005-5-15;Alta
187458;207;2006;2005-5-15;Alta
187463;216;2006;2005-5-15;Alta
187464;218;2006;2005-5-15;Alta
187466;224;2006;2005-5-15;Alta
187467;225;2006;2005-5-15;Alta
187468;226;2006;2005-5-15;Alta
187469;227;2006;2005-5-15;Alta
187471;231;2006;2005-5-15;Alta
187472;232;2006;2005-5-15;Alta
187475;236;2006;2005-5-15;Alta
187476;237;2006;2005-4-01;Baja
187477;239;2006;2005-5-15;Alta
187479;241;2006;2005-5-15;Alta
187480;242;2006;2005-5-15;Alta
187484;246;2006;2005-5-15;Alta
187485;247;2006;2005-5-15;Alta
187486;250;2006;2005-5-15;Alta
187489;253;2006;2005-5-15;Alta
187493;257;2006;2005-5-15;Alta
187494;259;2006;2005-5-15;Alta
187495;260;2006;2005-5-15;Alta
187496;261;2006;2005-5-15;Alta
187497;262;2006;2005-5-15;Alta
187498;263;2006;2005-5-15;Alta
187499;264;2006;2005-4-01;Baja
187500;265;2006;2005-5-15;Alta
187503;268;2006;2005-5-15;Alta
187507;273;2006;2005-5-15;Alta
187510;277;2006;2005-5-15;Alta
187511;278;2006;2005-5-15;Alta
187512;280;2006;2005-5-15;Alta
187514;283;2006;2005-5-15;Alta
187516;285;2006;2005-5-15;Alta
187517;286;2006;2005-5-15;Alta
187518;287;2006;2005-5-15;Alta
187519;288;2006;2005-5-15;Alta
187520;289;2006;2005-5-15;Alta
187521;291;2006;2005-5-15;Alta
187522;292;2006;2005-5-15;Alta
187523;295;2006;2005-5-15;Alta
187524;296;2006;2005-5-15;Alta
187525;297;2006;2005-5-15;Alta
187531;304;2006;2005-5-15;Alta
187532;308;2006;2005-5-15;Alta
187535;311;2006;2005-5-15;Alta
187536;312;2006;2005-4-01;Baja
187539;315;2006;2005-4-01;Baja
187540;316;2006;2005-5-15;Alta
187543;319;2006;2005-5-15;Alta
187546;322;2006;2005-5-15;Alta
187548;324;2006;2005-5-15;Alta
187549;326;2006;2005-5-15;Alta
187552;329;2006;2005-5-15;Alta
187553;330;2006;2005-5-15;Alta
187554;331;2006;2005-5-15;Alta
187555;334;2006;2005-5-15;Alta
187557;338;2006;2005-5-15;Alta
187559;340;2006;2005-5-15;Alta
187560;343;2006;2005-4-01;Baja
187564;350;2006;2005-5-15;Alta
187566;353;2006;2005-4-01;Baja
187567;355;2006;2005-4-01;Baja
187568;356;2006;2005-5-15;Alta
187572;369;2006;2005-5-15;Alta
187573;370;2006;2005-5-15;Alta
187574;371;2006;2005-5-15;Alta
187575;372;2006;2005-4-01;Baja
187576;373;2006;2005-5-15;Alta
187577;374;2006;2005-5-15;Alta
187579;376;2006;2005-5-15;Alta
187583;380;2006;2005-5-15;Alta
187584;381;2006;2005-5-15;Alta
187585;382;2006;2005-5-15;Alta
187586;383;2006;2005-5-15;Alta
187587;384;2006;2005-5-15;Alta
187589;386;2006;2005-4-01;Baja
187591;388;2006;2005-5-15;Alta
187592;389;2006;2005-5-15;Alta
187593;390;2006;2005-5-15;Alta
187594;391;2006;2005-5-15;Alta
187595;392;2006;2005-5-15;Alta
187596;393;2006;2005-5-15;Alta
187597;394;2006;2005-5-15;Alta
187600;397;2006;2005-5-15;Alta
187603;401;2006;2005-5-15;Alta
187604;402;2006;2005-5-15;Alta
187606;406;2006;2005-5-15;Alta
187607;407;2006;2005-5-15;Alta
187608;408;2006;2005-5-15;Alta
187610;411;2006;2005-5-15;Alta
187611;413;2006;2005-5-15;Alta
187615;417;2006;2005-4-01;Baja
187616;419;2006;2005-5-15;Alta
187617;420;2006;2005-5-15;Alta
187618;421;2006;2005-5-15;Alta
187619;423;2006;2005-5-15;Alta
187626;435;2006;2005-4-01;Baja
187627;436;2006;2005-5-15;Alta
187633;445;2006;2005-5-15;Alta
187642;458;2006;2005-4-01;Baja
187649;470;2006;2005-5-15;Alta
187668;512;2006;2005-5-15;Alta
187670;519;2006;2005-4-01;Baja
187672;529;2006;2005-4-01;Baja
187678;537;2006;2005-4-01;Baja
187690;555;2006;2005-5-15;Alta
187719;595;2006;2005-5-15;Alta
187723;601;2006;2005-4-01;Baja
187740;620;2006;2005-4-01;Baja
187749;629;2006;2005-5-15;Alta
187750;630;2006;2005-5-15;Alta
187775;664;2006;2005-5-15;Alta
187820;1;2007;2006-5-15;Alta
187821;2;2007;2006-5-15;Alta
187826;8;2007;2006-5-15;Alta
187827;9;2007;2006-5-15;Alta
187828;10;2007;2006-5-15;Alta
187830;12;2007;2006-5-15;Alta
187832;14;2007;2006-5-15;Alta
187833;15;2007;2006-5-15;Alta
187834;16;2007;2006-5-15;Alta
187837;21;2007;2006-5-15;Alta
187838;22;2007;2006-4-01;Baja
187842;26;2007;2006-5-15;Alta
187844;28;2007;2006-5-15;Alta
187845;31;2007;2006-5-15;Alta
187846;32;2007;2006-5-15;Alta
187847;33;2007;2006-5-15;Alta
187848;34;2007;2006-4-01;Baja
187849;35;2007;2006-5-15;Alta
187850;36;2007;2006-4-01;Baja
187851;37;2007;2006-4-01;Baja
187852;38;2007;2006-5-15;Alta
187855;42;2007;2006-4-01;Baja
187857;44;2007;2006-5-15;Alta
187858;45;2007;2006-5-15;Alta
187859;46;2007;2006-5-15;Alta
187860;47;2007;2006-5-15;Alta
187862;50;2007;2006-5-15;Alta
187863;51;2007;2006-5-15;Alta
187864;52;2007;2006-5-15;Alta
187868;56;2007;2006-5-15;Alta
187869;57;2007;2006-4-01;Baja
187870;58;2007;2006-5-15;Alta
187871;59;2007;2006-5-15;Alta
187872;60;2007;2006-5-15;Alta
187875;64;2007;2006-5-15;Alta
187877;70;2007;2006-5-15;Alta
187879;74;2007;2006-5-15;Alta
187882;79;2007;2006-5-15;Alta
187885;82;2007;2006-5-15;Alta
187887;86;2007;2006-5-15;Alta
187888;87;2007;2006-5-15;Alta
187889;88;2007;2006-4-01;Baja
187892;92;2007;2006-5-15;Alta
187893;93;2007;2006-5-15;Alta
187894;94;2007;2006-5-15;Alta
187898;100;2007;2006-5-15;Alta
187899;103;2007;2006-5-15;Alta
187900;104;2007;2006-4-01;Baja
187905;112;2007;2006-5-15;Alta
187909;117;2007;2006-5-15;Alta
187910;119;2007;2006-5-15;Alta
187913;122;2007;2006-5-15;Alta
187915;126;2007;2006-4-01;Baja
187920;131;2007;2006-4-01;Baja
187924;135;2007;2006-5-15;Alta
187926;137;2007;2006-4-01;Baja
187928;141;2007;2006-5-15;Alta
187929;142;2007;2006-5-15;Alta
187930;144;2007;2006-5-15;Alta
187931;147;2007;2006-5-15;Alta
187933;150;2007;2006-5-15;Alta
187934;151;2007;2006-5-15;Alta
187936;153;2007;2006-5-15;Alta
187938;158;2007;2006-5-15;Alta
187939;159;2007;2006-5-15;Alta
187949;176;2007;2006-5-15;Alta
187950;177;2007;2006-5-15;Alta
187952;181;2007;2006-5-15;Alta
187953;182;2007;2006-5-15;Alta
187954;183;2007;2006-5-15;Alta
187957;187;2007;2006-5-15;Alta
187959;192;2007;2006-5-15;Alta
187960;193;2007;2006-5-15;Alta
187961;194;2007;2006-4-01;Baja
187964;199;2007;2006-5-15;Alta
187965;200;2007;2006-5-15;Alta
187967;202;2007;2006-5-15;Alta
187968;203;2007;2006-5-15;Alta
187969;207;2007;2006-5-15;Alta
187974;216;2007;2006-5-15;Alta
187975;218;2007;2006-5-15;Alta
187977;224;2007;2006-5-15;Alta
187978;225;2007;2006-5-15;Alta
187979;226;2007;2006-5-15;Alta
187980;227;2007;2006-5-15;Alta
187982;231;2007;2006-5-15;Alta
187983;232;2007;2006-5-15;Alta
187986;236;2007;2006-5-15;Alta
187987;237;2007;2006-4-01;Baja
187988;239;2007;2006-5-15;Alta
187990;241;2007;2006-5-15;Alta
187991;242;2007;2006-5-15;Alta
187992;243;2007;2006-5-15;Alta
187995;246;2007;2006-5-15;Alta
187996;247;2007;2006-5-15;Alta
187997;250;2007;2006-5-15;Alta
188000;253;2007;2006-5-15;Alta
188004;257;2007;2006-5-15;Alta
188005;259;2007;2006-4-01;Baja
188006;260;2007;2006-5-15;Alta
188007;261;2007;2006-5-15;Alta
188008;262;2007;2006-5-15;Alta
188009;263;2007;2006-5-15;Alta
188010;264;2007;2006-4-01;Baja
188011;265;2007;2006-5-15;Alta
188014;268;2007;2006-5-15;Alta
188018;273;2007;2006-5-15;Alta
188021;277;2007;2006-5-15;Alta
188022;278;2007;2006-5-15;Alta
188023;280;2007;2006-5-15;Alta
188025;283;2007;2006-5-15;Alta
188027;285;2007;2006-5-15;Alta
188028;286;2007;2006-5-15;Alta
188029;287;2007;2006-5-15;Alta
188030;288;2007;2006-5-15;Alta
188031;289;2007;2006-5-15;Alta
188032;291;2007;2006-5-15;Alta
188033;292;2007;2006-5-15;Alta
188034;295;2007;2006-5-15;Alta
188035;296;2007;2006-5-15;Alta
188036;297;2007;2006-5-15;Alta
188042;304;2007;2006-5-15;Alta
188043;308;2007;2006-5-15;Alta
188046;311;2007;2006-5-15;Alta
188047;312;2007;2006-4-01;Baja
188050;315;2007;2006-4-01;Baja
188051;316;2007;2006-4-01;Baja
188054;319;2007;2006-5-15;Alta
188057;322;2007;2006-5-15;Alta
188059;324;2007;2006-5-15;Alta
188060;326;2007;2006-5-15;Alta
188063;329;2007;2006-5-15;Alta
188064;330;2007;2006-5-15;Alta
188065;331;2007;2006-5-15;Alta
188066;334;2007;2006-5-15;Alta
188068;338;2007;2006-5-15;Alta
188070;340;2007;2006-5-15;Alta
188071;343;2007;2006-4-01;Baja
188075;350;2007;2006-5-15;Alta
188077;353;2007;2006-4-01;Baja
188078;355;2007;2006-4-01;Baja
188079;356;2007;2006-5-15;Alta
188083;369;2007;2006-5-15;Alta
188084;370;2007;2006-5-15;Alta
188085;371;2007;2006-5-15;Alta
188086;372;2007;2006-4-01;Baja
188087;373;2007;2006-5-15;Alta
188088;374;2007;2006-5-15;Alta
188090;376;2007;2006-5-15;Alta
188094;380;2007;2006-5-15;Alta
188095;381;2007;2006-5-15;Alta
188096;382;2007;2006-5-15;Alta
188097;383;2007;2006-5-15;Alta
188098;384;2007;2006-5-15;Alta
188100;386;2007;2006-4-01;Baja
188102;388;2007;2006-5-15;Alta
188103;389;2007;2006-5-15;Alta
188104;390;2007;2006-5-15;Alta
188105;391;2007;2006-5-15;Alta
188106;392;2007;2006-5-15;Alta
188107;393;2007;2006-5-15;Alta
188108;394;2007;2006-5-15;Alta
188111;397;2007;2006-5-15;Alta
188114;401;2007;2006-5-15;Alta
188115;402;2007;2006-5-15;Alta
188117;406;2007;2006-5-15;Alta
188118;407;2007;2006-5-15;Alta
188119;408;2007;2006-5-15;Alta
188121;411;2007;2006-5-15;Alta
188122;413;2007;2006-5-15;Alta
188126;417;2007;2006-4-01;Baja
188127;419;2007;2006-5-15;Alta
188128;420;2007;2006-5-15;Alta
188129;421;2007;2006-5-15;Alta
188130;423;2007;2006-5-15;Alta
188137;435;2007;2006-4-01;Baja
188138;436;2007;2006-5-15;Alta
188144;445;2007;2006-5-15;Alta
188153;458;2007;2006-4-01;Baja
188160;470;2007;2006-5-15;Alta
188179;512;2007;2006-5-15;Alta
188181;519;2007;2006-4-01;Baja
188183;529;2007;2006-4-01;Baja
188189;537;2007;2006-4-01;Baja
188201;555;2007;2006-5-15;Alta
188230;595;2007;2006-5-15;Alta
188234;601;2007;2006-5-15;Alta
188251;620;2007;2006-4-01;Baja
188260;629;2007;2006-5-15;Alta
188261;630;2007;2006-5-15;Alta
188286;664;2007;2006-5-15;Alta
188331;1;2008;2007-5-15;Alta
188332;2;2008;2007-5-15;Alta
188337;8;2008;2007-5-15;Alta
188338;9;2008;2007-5-15;Alta
188339;10;2008;2007-5-15;Alta
188341;12;2008;2007-5-15;Alta
188343;14;2008;2007-5-15;Alta
188344;15;2008;2007-5-15;Alta
188345;16;2008;2007-5-15;Alta
188348;21;2008;2007-5-15;Alta
188349;22;2008;2007-5-15;Alta
188353;26;2008;2007-5-15;Alta
188355;28;2008;2007-5-15;Alta
188356;31;2008;2007-5-15;Alta
188357;32;2008;2007-5-15;Alta
188358;33;2008;2007-5-15;Alta
188359;34;2008;2007-4-01;Baja
188360;35;2008;2007-5-15;Alta
188361;36;2008;2007-4-01;Baja
188362;37;2008;2007-4-01;Baja
188363;38;2008;2007-5-15;Alta
188366;42;2008;2007-4-01;Baja
188368;44;2008;2007-5-15;Alta
188369;45;2008;2007-5-15;Alta
188370;46;2008;2007-5-15;Alta
188371;47;2008;2007-5-15;Alta
188373;50;2008;2007-5-15;Alta
188374;51;2008;2007-5-15;Alta
188375;52;2008;2007-5-15;Alta
188379;56;2008;2007-5-15;Alta
188380;57;2008;2007-5-15;Alta
188381;58;2008;2007-5-15;Alta
188382;59;2008;2007-5-15;Alta
188383;60;2008;2007-5-15;Alta
188386;64;2008;2007-5-15;Alta
188388;70;2008;2007-5-15;Alta
188390;74;2008;2007-5-15;Alta
188393;79;2008;2007-5-15;Alta
188396;82;2008;2007-5-15;Alta
188398;86;2008;2007-5-15;Alta
188399;87;2008;2007-5-15;Alta
188400;88;2008;2007-4-01;Baja
188403;92;2008;2007-5-15;Alta
188404;93;2008;2007-5-15;Alta
188405;94;2008;2007-5-15;Alta
188409;100;2008;2007-4-01;Baja
188410;103;2008;2007-5-15;Alta
188411;104;2008;2007-4-01;Baja
188412;105;2008;2007-5-15;Alta
188416;112;2008;2007-5-15;Alta
188420;117;2008;2007-5-15;Alta
188421;119;2008;2007-5-15;Alta
188424;122;2008;2007-5-15;Alta
188426;126;2008;2007-4-01;Baja
188431;131;2008;2007-4-01;Baja
188435;135;2008;2007-5-15;Alta
188437;137;2008;2007-4-01;Baja
188439;141;2008;2007-5-15;Alta
188440;142;2008;2007-5-15;Alta
188441;144;2008;2007-5-15;Alta
188442;147;2008;2007-5-15;Alta
188444;150;2008;2007-5-15;Alta
188445;151;2008;2007-5-15;Alta
188447;153;2008;2007-5-15;Alta
188449;158;2008;2007-5-15;Alta
188450;159;2008;2007-5-15;Alta
188460;176;2008;2007-5-15;Alta
188461;177;2008;2007-5-15;Alta
188463;181;2008;2007-5-15;Alta
188464;182;2008;2007-5-15;Alta
188465;183;2008;2007-5-15;Alta
188468;187;2008;2007-5-15;Alta
188470;192;2008;2007-5-15;Alta
188471;193;2008;2007-5-15;Alta
188472;194;2008;2007-4-01;Baja
188475;199;2008;2007-5-15;Alta
188476;200;2008;2007-5-15;Alta
188478;202;2008;2007-5-15;Alta
188479;203;2008;2007-5-15;Alta
188480;207;2008;2007-5-15;Alta
188485;216;2008;2007-5-15;Alta
188486;218;2008;2007-5-15;Alta
188488;224;2008;2007-5-15;Alta
188489;225;2008;2007-5-15;Alta
188490;226;2008;2007-5-15;Alta
188491;227;2008;2007-5-15;Alta
188493;231;2008;2007-5-15;Alta
188494;232;2008;2007-5-15;Alta
188497;236;2008;2007-5-15;Alta
188498;237;2008;2007-4-01;Baja
188499;239;2008;2007-5-15;Alta
188501;241;2008;2007-5-15;Alta
188502;242;2008;2007-5-15;Alta
188503;243;2008;2007-5-15;Alta
188506;246;2008;2007-5-15;Alta
188507;247;2008;2007-5-15;Alta
188508;250;2008;2007-5-15;Alta
188511;253;2008;2007-5-15;Alta
188515;257;2008;2007-5-15;Alta
188516;259;2008;2007-4-01;Baja
188517;260;2008;2007-5-15;Alta
188518;261;2008;2007-5-15;Alta
188519;262;2008;2007-5-15;Alta
188520;263;2008;2007-5-15;Alta
188521;264;2008;2007-4-01;Baja
188522;265;2008;2007-5-15;Alta
188525;268;2008;2007-5-15;Alta
188529;273;2008;2007-5-15;Alta
188532;277;2008;2007-5-15;Alta
188533;278;2008;2007-5-15;Alta
188534;280;2008;2007-5-15;Alta
188535;281;2008;2007-5-15;Alta
188536;283;2008;2007-5-15;Alta
188538;285;2008;2007-5-15;Alta
188539;286;2008;2007-5-15;Alta
188540;287;2008;2007-5-15;Alta
188541;288;2008;2007-5-15;Alta
188542;289;2008;2007-5-15;Alta
188543;291;2008;2007-5-15;Alta
188544;292;2008;2007-5-15;Alta
188545;295;2008;2007-5-15;Alta
188546;296;2008;2007-5-15;Alta
188547;297;2008;2007-5-15;Alta
188553;304;2008;2007-5-15;Alta
188554;308;2008;2007-5-15;Alta
188557;311;2008;2007-5-15;Alta
188558;312;2008;2007-4-01;Baja
188561;315;2008;2007-4-01;Baja
188562;316;2008;2007-4-01;Baja
188564;318;2008;2007-5-15;Alta
188565;319;2008;2007-5-15;Alta
188568;322;2008;2007-5-15;Alta
188570;324;2008;2007-5-15;Alta
188571;326;2008;2007-5-15;Alta
188574;329;2008;2007-5-15;Alta
188575;330;2008;2007-5-15;Alta
188576;331;2008;2007-5-15;Alta
188577;334;2008;2007-5-15;Alta
188579;338;2008;2007-5-15;Alta
188581;340;2008;2007-5-15;Alta
188582;343;2008;2007-4-01;Baja
188586;350;2008;2007-5-15;Alta
188588;353;2008;2007-4-01;Baja
188589;355;2008;2007-4-01;Baja
188590;356;2008;2007-5-15;Alta
188594;369;2008;2007-5-15;Alta
188595;370;2008;2007-5-15;Alta
188596;371;2008;2007-4-01;Baja
188597;372;2008;2007-4-01;Baja
188598;373;2008;2007-5-15;Alta
188599;374;2008;2007-5-15;Alta
188601;376;2008;2007-5-15;Alta
188605;380;2008;2007-5-15;Alta
188606;381;2008;2007-5-15;Alta
188607;382;2008;2007-5-15;Alta
188608;383;2008;2007-5-15;Alta
188609;384;2008;2007-5-15;Alta
188611;386;2008;2007-5-15;Alta
188613;388;2008;2007-5-15;Alta
188614;389;2008;2007-5-15;Alta
188615;390;2008;2007-5-15;Alta
188616;391;2008;2007-5-15;Alta
188617;392;2008;2007-5-15;Alta
188618;393;2008;2007-5-15;Alta
188619;394;2008;2007-5-15;Alta
188622;397;2008;2007-5-15;Alta
188625;401;2008;2007-5-15;Alta
188626;402;2008;2007-5-15;Alta
188628;406;2008;2007-5-15;Alta
188629;407;2008;2007-5-15;Alta
188630;408;2008;2007-5-15;Alta
188632;411;2008;2007-5-15;Alta
188633;413;2008;2007-5-15;Alta
188637;417;2008;2007-5-15;Alta
188638;419;2008;2007-5-15;Alta
188639;420;2008;2007-5-15;Alta
188640;421;2008;2007-5-15;Alta
188641;423;2008;2007-5-15;Alta
188648;435;2008;2007-4-01;Baja
188649;436;2008;2007-5-15;Alta
188655;445;2008;2007-5-15;Alta
188664;458;2008;2007-4-01;Baja
188671;470;2008;2007-4-01;Baja
188690;512;2008;2007-5-15;Alta
188692;519;2008;2007-4-01;Baja
188694;529;2008;2007-4-01;Baja
188696;532;2008;2007-5-15;Alta
188700;537;2008;2007-4-01;Baja
188712;555;2008;2007-5-15;Alta
188741;595;2008;2007-5-15;Alta
188745;601;2008;2007-5-15;Alta
188762;620;2008;2007-4-01;Baja
188771;629;2008;2007-5-15;Alta
188772;630;2008;2007-5-15;Alta
188797;664;2008;2007-5-15;Alta
188842;1;2009;2008-5-15;Alta
188843;2;2009;2008-5-15;Alta
188848;8;2009;2008-5-15;Alta
188849;9;2009;2008-5-15;Alta
188850;10;2009;2008-5-15;Alta
188852;12;2009;2008-5-15;Alta
188854;14;2009;2008-5-15;Alta
188855;15;2009;2008-5-15;Alta
188856;16;2009;2008-5-15;Alta
188859;21;2009;2008-5-15;Alta
188860;22;2009;2008-5-15;Alta
188864;26;2009;2008-5-15;Alta
188866;28;2009;2008-5-15;Alta
188867;31;2009;2008-5-15;Alta
188868;32;2009;2008-5-15;Alta
188869;33;2009;2008-5-15;Alta
188870;34;2009;2008-4-01;Baja
188871;35;2009;2008-5-15;Alta
188872;36;2009;2008-4-01;Baja
188873;37;2009;2008-4-01;Baja
188874;38;2009;2008-5-15;Alta
188877;42;2009;2008-4-01;Baja
188879;44;2009;2008-5-15;Alta
188880;45;2009;2008-5-15;Alta
188881;46;2009;2008-5-15;Alta
188882;47;2009;2008-5-15;Alta
188884;50;2009;2008-5-15;Alta
188885;51;2009;2008-5-15;Alta
188886;52;2009;2008-5-15;Alta
188890;56;2009;2008-5-15;Alta
188891;57;2009;2008-5-15;Alta
188892;58;2009;2008-5-15;Alta
188893;59;2009;2008-5-15;Alta
188894;60;2009;2008-5-15;Alta
188897;64;2009;2008-5-15;Alta
188899;70;2009;2008-5-15;Alta
188901;74;2009;2008-5-15;Alta
188904;79;2009;2008-5-15;Alta
188907;82;2009;2008-5-15;Alta
188909;86;2009;2008-5-15;Alta
188910;87;2009;2008-5-15;Alta
188911;88;2009;2008-4-01;Baja
188914;92;2009;2008-5-15;Alta
188915;93;2009;2008-5-15;Alta
188916;94;2009;2008-5-15;Alta
188918;96;2009;2008-5-15;Alta
188920;100;2009;2008-5-15;Alta
188921;103;2009;2008-5-15;Alta
188922;104;2009;2008-4-01;Baja
188923;105;2009;2008-5-15;Alta
188927;112;2009;2008-5-15;Alta
188931;117;2009;2008-5-15;Alta
188932;119;2009;2008-5-15;Alta
188935;122;2009;2008-5-15;Alta
188937;126;2009;2008-4-01;Baja
188942;131;2009;2008-4-01;Baja
